"id","cv","psup","psup_short","pltsup","pltsup_short","pmem","female","agecat","edu","edu4","job","pref","hdist","policy06","policy07","policy08","policy09","policy10","policy11","policy12","policy13","policy14","policy15","policy16","policy17","policy18","policy19","policy20","policy21","policy22","policy23","policy24","policy25","policy38","policy39","policy41"
1148,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Homemaker",14,8,3,3,2,3,1,3,3,3,3,2,2,2,3,2,3,3,3,1,4,4,3,3,2
1149,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"40s","Vocational School",">SHS & <University","Homemaker",14,8,2,2,1,2,1,2,2,2,3,3,3,2,3,2,3,2,2,2,3,4,5,3,3
1151,"voter","Democratic Party of Japan","DPJ","Your Party","YP",0,0,"30s","Vocational School",">SHS & <University","Company Employee",14,8,1,1,3,1,1,1,1,1,3,5,3,1,5,5,3,5,5,4,3,5,1,5,5
1152,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"60s","Senior High School","SHS","Homemaker",14,8,5,5,1,5,5,5,1,5,3,3,2,4,4,3,3,3,3,2,2,3,5,5,5
1153,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"70s/over","University",">=University","Unemployed",14,8,2,3,3,3,2,2,2,3,4,4,3,2,4,2,2,4,3,4,3,4,2,5,3
1154,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"70s/over","Others",NA,"Homemaker",14,8,4,3,3,2,1,1,3,1,1,1,1,5,5,3,3,5,3,1,3,5,1,5,1
1155,"voter","Other Parties/NA","Other/NA","Japanese Communist Party","JCP",0,1,"30s","Junior College",">SHS & <University","Homemaker",14,8,4,3,1,3,3,3,3,5,3,3,1,3,3,5,3,1,3,3,3,3,5,3,3
1157,"voter","Your Party","YP","Independent (Muto-Ha)","Independent",0,1,"30s","Junior College",">SHS & <University","Part-Timer",14,8,3,3,2,3,3,2,3,3,3,3,2,3,4,2,3,2,2,3,3,4,3,3,4
1158,"voter","Japanese Communist Party","JCP","Your Party","YP",0,1,"30s","Others",NA,"Others",14,8,4,3,1,4,1,3,5,3,3,3,2,4,4,4,4,5,5,5,3,5,2,4,4
1159,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"50s","University",">=University","Company Employee",14,3,2,2,3,2,2,2,2,3,4,2,2,2,3,3,2,2,3,4,3,3,5,3,1
1160,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"40s","University",">=University","Public Servant",14,3,1,1,5,1,1,1,1,1,4,3,3,4,4,2,2,5,5,1,4,5,3,4,2
1161,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"60s","Senior High School","SHS","Company Employee",14,3,2,2,3,1,1,2,1,1,3,3,2,1,2,2,3,3,3,3,3,3,2,4,2
1162,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,0,"40s","University",">=University","Company Employee",14,3,2,1,1,1,1,1,1,1,5,2,2,1,1,1,2,2,2,5,3,4,5,1,1
1164,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"40s","University",">=University","Company Employee",14,3,3,4,1,4,2,3,3,4,3,4,3,2,4,3,3,2,3,2,4,2,4,4,2
1165,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"30s","Junior College",">SHS & <University","Part-Timer",14,3,3,3,1,3,2,2,3,3,4,3,3,4,5,3,3,3,5,3,4,5,5,2,2
1169,"voter","Your Party","YP","Independent (Muto-Ha)","Independent",0,0,"40s","University",">=University","Company Employee",14,3,3,4,1,2,2,1,2,3,4,3,3,2,4,5,4,3,4,2,3,4,4,4,3
1170,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"30s","Senior High School","SHS","Company Employee",14,1,3,1,1,3,1,4,2,2,5,2,3,2,4,2,3,2,3,2,3,4,5,1,1
1171,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Liberal Democratic Party","LDP",0,1,"60s","Senior High School","SHS","Homemaker",14,1,3,3,3,1,1,3,3,3,5,1,1,1,5,5,5,3,1,NA,3,3,3,3,3
1172,"voter","Your Party","YP","Your Party","YP",0,0,"60s","University",">=University","Unemployed",14,1,NA,2,2,2,2,2,2,2,3,2,4,4,4,5,4,3,4,4,2,5,2,4,2
1173,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,0,"40s","Vocational School",">SHS & <University","Company Employee",14,1,1,2,3,2,2,3,2,1,4,5,4,2,5,5,2,1,1,2,1,5,1,5,1
1174,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,1,"40s","Senior High School","SHS","Part-Timer",14,1,3,2,2,1,1,2,3,2,3,3,3,3,3,4,4,3,3,4,3,4,4,4,4
1175,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,0,"30s","University",">=University","Company Employee",14,1,3,4,1,4,1,1,4,2,4,4,2,3,5,2,3,3,3,3,5,5,2,2,2
1176,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"50s","University",">=University","Company Employee",14,1,2,2,2,2,3,2,1,1,3,2,2,1,3,4,2,3,2,4,3,4,2,4,2
1178,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,0,"30s","Senior High School","SHS","Self-Employed",14,1,3,4,1,2,2,3,3,3,3,2,4,5,4,2,3,2,3,3,3,4,4,4,2
1179,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,0,"30s","Junior College",">SHS & <University","Company Employee",14,1,5,1,1,5,5,1,1,5,5,1,1,1,5,1,1,1,5,5,3,5,1,1,1
1180,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"50s","Junior College",">SHS & <University","Part-Timer",14,1,3,4,1,5,3,2,3,3,4,3,2,3,4,3,3,2,3,3,4,4,2,3,4
1181,"voter","Democratic Party of Japan","DPJ","Your Party","YP",0,0,"30s","Others",NA,"Part-Timer",14,18,3,2,1,3,2,1,2,2,3,2,1,1,2,5,3,3,4,2,3,5,3,3,3
1183,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"30s","Senior High School","SHS","Homemaker",14,18,3,3,3,3,3,1,3,3,1,3,3,1,3,5,3,3,3,3,2,5,3,3,2
1184,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"70s/over","Elementary/JHS","<=JHS","Homemaker",14,18,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,3,3
1185,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"40s","Vocational School",">SHS & <University","Homemaker",14,18,2,3,3,3,2,1,3,3,3,5,4,2,3,3,3,2,4,4,5,5,4,4,2
1186,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"60s","Senior High School","SHS","Company Employee",14,18,3,3,1,3,NA,3,4,5,3,3,3,2,3,4,3,1,3,2,4,3,3,2,2
1187,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Komei-to (Clean Government Party)","CGP (Komei)",0,0,"70s/over","Senior High School","SHS","Unemployed",14,18,3,2,5,2,1,3,3,2,5,1,2,1,4,2,3,2,3,3,3,5,3,4,2
1188,"voter","Japanese Communist Party","JCP","Democratic Party of Japan","DPJ",1,0,"70s/over","Senior High School","SHS","Unemployed",14,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
1189,"voter","Liberal Democratic Party","LDP","Independent (Muto-Ha)","Independent",0,1,"30s","Vocational School",">SHS & <University","Homemaker",14,18,3,3,3,3,3,3,3,3,3,2,3,3,4,3,4,3,3,5,4,3,4,4,3
1190,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,1,"40s","Senior High School","SHS","Part-Timer",14,18,3,3,3,3,3,2,3,3,4,3,3,3,3,4,3,3,3,3,3,4,3,3,2
1193,"voter","Liberal Democratic Party","LDP","Other Parties/NA","Other/NA",0,1,"70s/over","Senior High School","SHS","Unemployed",14,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"60s","Vocational School",">SHS & <University","Part-Timer",14,18,1,3,1,1,1,2,3,3,1,1,1,NA,NA,5,1,1,1,3,1,1,1,5,1
1196,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"50s","Senior High School","SHS","Self-Employed",14,18,2,1,2,1,2,1,2,1,2,1,2,2,2,1,5,1,3,1,1,3,4,5,2
1199,"voter","Other Parties/NA","Other/NA","Independent (Muto-Ha)","Independent",0,0,"20s","University",">=University","Company Employee",14,18,1,1,3,1,1,1,1,2,4,1,2,1,4,2,3,1,1,3,5,5,1,2,1
1200,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"40s","University",">=University","Homemaker",14,18,3,3,1,3,2,2,3,2,4,3,3,3,5,4,4,2,4,2,4,5,5,3,3
1202,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Komei-to (Clean Government Party)","CGP (Komei)",0,1,"70s/over","Vocational School",">SHS & <University","Unemployed",14,18,3,3,NA,3,3,4,3,3,3,4,3,3,4,3,2,2,3,1,2,3,1,3,3
1206,"voter","Democratic Party of Japan","DPJ","Other Parties/NA","Other/NA",0,1,"60s","Elementary/JHS","<=JHS","Part-Timer",14,6,3,3,3,3,3,3,3,1,3,3,3,1,5,5,5,3,5,1,5,3,1,5,1
1207,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"60s","Junior College",">SHS & <University","Unemployed",14,6,3,3,3,3,2,2,NA,3,4,3,3,3,3,3,3,2,3,2,3,3,3,3,2
1208,"voter","Japanese Communist Party","JCP","Japanese Communist Party","JCP",0,1,"60s","Senior High School","SHS","Part-Timer",14,6,3,3,3,3,3,2,3,3,3,2,2,2,3,3,1,2,2,1,2,5,5,5,1
1209,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,0,"60s","Senior High School","SHS","Part-Timer",14,6,2,2,1,4,1,2,2,3,4,3,2,4,4,3,3,3,4,4,4,5,1,5,2
1210,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Liberal Democratic Party","LDP",0,0,"50s","Elementary/JHS","<=JHS","Company Employee",14,6,3,4,NA,2,3,2,2,2,NA,2,2,2,3,4,2,5,5,4,3,4,4,2,2
1212,"voter","Liberal Democratic Party","LDP","Independent (Muto-Ha)","Independent",0,0,"40s","Vocational School",">SHS & <University","Company Employee",14,6,3,1,2,3,2,1,3,2,3,4,4,3,2,4,1,2,4,3,2,4,2,5,2
1214,"voter","Other Parties/NA","Other/NA","Other Parties/NA","Other/NA",0,1,"70s/over","Elementary/JHS","<=JHS","Homemaker",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Komei-to (Clean Government Party)","CGP (Komei)",0,1,"60s","Senior High School","SHS","Homemaker",14,5,4,5,2,5,2,4,5,5,5,2,5,3,5,4,3,3,3,4,2,5,1,4,1
1216,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"50s","Senior High School","SHS","Part-Timer",14,5,1,3,3,3,3,2,3,3,3,3,3,4,2,5,3,2,4,2,3,5,4,4,3
1217,"voter","Social Democratic Party","SDP","Social Democratic Party","SDP",0,1,"70s/over",NA,NA,"Homemaker",14,5,5,3,5,3,3,3,3,3,4,2,3,2,4,4,3,3,3,3,2,5,3,3,4
1218,"voter","Democratic Party of Japan","DPJ","Japanese Communist Party","JCP",0,0,"30s","Senior High School","SHS","Self-Employed",14,5,1,5,1,3,1,1,3,4,4,1,3,1,5,3,3,5,4,2,1,5,1,5,5
1220,"voter","Social Democratic Party","SDP","Social Democratic Party","SDP",0,0,"60s","Graduate School",">=University","Unemployed",14,5,5,5,1,5,1,5,5,2,4,2,2,5,5,1,1,1,3,4,3,4,2,5,2
1221,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"40s","Junior College",">SHS & <University","Homemaker",14,5,3,3,3,3,3,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,1,5,1
1222,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,1,"30s","Senior High School","SHS","Homemaker",14,5,3,2,2,3,3,3,3,3,4,3,3,3,3,2,3,2,3,3,3,2,4,3,3
1223,"voter","Japanese Communist Party","JCP","Japanese Communist Party","JCP",0,0,"50s","University",">=University","Company Employee",14,5,5,5,1,5,3,5,5,5,5,1,3,3,5,1,1,1,3,2,3,5,2,4,1
1225,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"30s","University",">=University","Company Employee",14,7,2,4,1,5,5,2,3,5,4,2,1,2,4,5,4,5,5,1,2,5,5,2,2
1226,"voter","Social Democratic Party","SDP","Independent (Muto-Ha)","Independent",0,0,"40s","Vocational School",">SHS & <University","Public Servant",14,7,3,2,2,2,3,3,3,3,4,4,3,3,2,5,3,2,2,1,3,5,5,5,5
1228,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"40s","Vocational School",">SHS & <University","Part-Timer",14,7,2,3,1,3,2,3,3,2,4,4,4,2,4,2,3,2,3,2,2,4,4,5,5
1230,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"40s","University",">=University","Company Employee",14,7,4,5,1,4,1,4,2,2,2,4,2,2,5,4,4,2,4,3,4,1,2,4,3
1232,"voter","Social Democratic Party","SDP","Social Democratic Party","SDP",0,1,"40s","University",">=University","Part-Timer",14,7,5,4,1,5,3,4,4,3,4,2,3,3,3,3,3,4,4,4,3,2,1,5,2
1234,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,1,"20s","University",">=University","Student",14,10,4,2,1,5,5,1,3,1,5,5,2,2,3,2,4,2,2,2,4,1,4,1,3
1235,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"40s","University",">=University","Company Employee",14,10,1,2,4,3,2,1,2,1,3,2,2,3,5,2,4,2,3,2,3,4,1,4,2
1237,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"40s","Vocational School",">SHS & <University","Company Employee",14,10,3,3,2,3,2,3,3,3,4,3,3,2,4,4,3,3,3,4,4,4,4,2,3
1239,"voter","Japanese Communist Party","JCP","Japanese Communist Party","JCP",0,0,"50s","Vocational School",">SHS & <University","Company Employee",14,10,5,5,1,3,5,5,5,5,5,3,2,2,3,2,2,1,1,2,5,1,4,3,2
1240,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Komei-to (Clean Government Party)","CGP (Komei)",0,1,"70s/over","Elementary/JHS","<=JHS","Unemployed",14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,"voter","Abstained","Abstained","Other Parties/NA","Other/NA",0,1,"20s","Senior High School","SHS","Homemaker",14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3
1242,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,1,"40s","Senior High School","SHS","Part-Timer",14,10,3,4,1,3,2,3,3,3,3,2,2,4,2,4,2,2,2,3,3,3,4,2,3
1243,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,0,"40s","University",">=University","Company Employee",14,10,1,2,4,1,1,1,1,1,1,3,5,4,5,2,4,2,4,4,3,5,5,5,4
1244,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"60s","Senior High School","SHS","Others",14,3,3,4,4,NA,1,4,NA,5,1,4,NA,1,NA,4,4,3,3,1,1,3,2,2,2
1247,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,0,"50s","University",">=University","Part-Timer",14,3,3,4,2,3,2,2,3,4,4,3,3,2,3,2,3,3,3,5,3,3,4,5,2
1248,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Part-Timer",14,3,5,4,4,3,4,3,4,4,5,3,3,2,4,4,4,2,4,2,3,4,4,4,2
1249,"voter","Your Party","YP","Your Party","YP",0,1,"20s","Senior High School","SHS","Student",14,3,2,3,1,3,2,3,2,3,4,4,2,3,4,3,4,1,2,2,2,4,4,2,3
1250,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,1,"60s","Junior College",">SHS & <University","Unemployed",14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3
1251,"voter","People's New Party","PNP","Liberal Democratic Party","LDP",1,0,"50s","University",">=University","Company Employee",14,3,2,1,4,1,1,1,1,1,2,1,1,2,4,1,3,5,2,2,1,5,5,1,1
1252,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"40s","Graduate School",">=University","Company Employee",14,3,3,4,1,4,3,2,3,2,2,2,2,5,5,2,4,2,3,2,4,4,4,4,4
1253,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"60s","Elementary/JHS","<=JHS","Self-Employed",14,3,3,3,2,2,3,2,4,2,4,1,1,2,3,4,4,4,4,3,3,5,1,5,5
1254,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"40s","Senior High School","SHS","Part-Timer",14,4,2,3,1,1,2,2,2,2,4,3,2,2,3,3,3,3,3,2,3,4,4,3,4
1255,"voter","Abstained","Abstained","Other Parties/NA","Other/NA",0,1,"30s","Vocational School",">SHS & <University","Company Employee",14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"70s/over","Junior College",">SHS & <University","Homemaker",14,4,1,1,1,1,1,1,1,1,3,NA,3,3,3,3,NA,3,5,2,1,2,3,1,1
1258,"voter","Social Democratic Party","SDP","Independent (Muto-Ha)","Independent",0,1,"40s","Junior College",">SHS & <University","Unemployed",14,4,5,5,1,3,3,3,3,5,3,3,2,3,5,5,2,1,2,5,5,3,NA,NA,3
1259,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"70s/over","Vocational School",">SHS & <University","Homemaker",14,4,3,4,1,3,1,4,3,2,2,1,3,4,5,3,3,2,3,4,4,4,5,4,3
1260,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"60s","Senior High School","SHS","Self-Employed",14,4,3,3,3,2,2,2,2,1,3,2,2,3,3,1,3,3,1,1,1,4,3,3,4
1261,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Liberal Democratic Party","LDP",0,1,"60s","Junior College",">SHS & <University","Part-Timer",14,4,2,3,3,2,3,2,3,2,1,1,2,1,3,4,3,3,4,3,4,2,1,5,5
1262,"voter","Social Democratic Party","SDP","Liberal Democratic Party","LDP",0,1,"30s","Graduate School",">=University","Company Employee",14,4,2,2,1,4,1,2,2,2,4,2,2,2,3,3,4,2,4,3,3,2,5,2,2
1263,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"70s/over","University",">=University","Homemaker",14,4,3,2,1,3,1,1,2,2,4,4,2,2,4,1,4,3,2,1,3,4,4,3,1
1264,"voter","People's New Party","PNP","Independent (Muto-Ha)","Independent",0,1,"40s","Junior College",">SHS & <University","Part-Timer",14,15,2,4,2,3,2,4,4,2,2,4,3,4,4,4,3,4,4,2,4,4,4,4,2
1265,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"50s","Junior College",">SHS & <University","Part-Timer",14,15,4,3,1,5,2,2,3,2,4,4,4,3,3,3,3,2,2,4,2,3,1,4,4
1268,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"50s","University",">=University","Company Employee",14,15,3,3,2,3,2,4,3,3,4,2,2,3,3,3,3,2,3,2,3,2,4,3,2
1269,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,0,"70s/over","Senior High School","SHS","Unemployed",14,15,2,2,2,4,2,3,2,2,2,3,2,2,4,2,2,2,2,2,4,4,4,2,4
1270,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,0,"40s","University",">=University","Company Employee",14,15,2,1,1,4,5,2,2,1,5,3,4,1,5,5,4,1,1,5,2,5,5,5,5
1271,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"70s/over","University",">=University","Unemployed",14,15,2,2,3,2,2,2,2,2,3,2,2,3,3,2,3,2,2,2,3,4,2,4,1
1272,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Independent (Muto-Ha)","Independent",0,1,"30s","Elementary/JHS","<=JHS","Company Employee",14,15,3,3,3,3,3,2,3,3,3,1,1,3,4,4,3,3,3,3,3,3,3,3,3
1273,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"50s","Junior College",">SHS & <University","Homemaker",14,15,5,5,1,4,4,3,4,3,4,3,3,3,4,3,2,3,3,4,4,4,2,3,4
1278,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Junior College",">SHS & <University","Company Employee",14,12,3,3,1,2,2,2,3,3,3,3,3,2,4,2,2,2,3,3,4,4,1,4,4
1279,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"30s","University",">=University","Company Employee",14,12,4,5,1,4,2,2,1,4,5,5,2,5,5,5,2,1,4,4,5,5,5,5,2
1280,"voter","Liberal Democratic Party","LDP","Independent (Muto-Ha)","Independent",0,1,"70s/over","Senior High School","SHS","Unemployed",14,12,1,4,5,5,1,4,5,5,5,2,NA,NA,1,3,3,3,5,3,2,3,3,5,3
1281,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,0,"70s/over","University",">=University","Self-Employed",14,12,5,4,1,4,1,3,4,NA,5,1,3,3,4,2,2,5,4,2,1,5,5,5,2
1282,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"40s","Vocational School",">SHS & <University","Part-Timer",14,12,2,2,1,2,3,3,2,1,4,3,2,1,4,4,2,1,3,1,3,4,4,1,1
1286,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"60s","Senior High School","SHS","Unemployed",14,13,3,2,3,2,1,2,3,2,4,2,2,2,3,2,3,2,3,4,3,4,2,4,5
1287,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,0,"30s","University",">=University","Public Servant",14,13,5,3,1,3,1,3,3,3,5,3,2,5,3,4,3,2,5,4,3,5,5,5,1
1288,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Homemaker",14,13,3,3,3,3,1,2,3,3,3,3,3,3,4,3,3,2,3,2,4,4,4,5,5
1291,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,0,"20s","Vocational School",">SHS & <University","Company Employee",14,13,3,2,1,1,3,2,3,4,4,3,2,2,4,4,3,3,3,2,4,3,5,1,4
1294,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Komei-to (Clean Government Party)","CGP (Komei)",0,0,"60s",NA,NA,"Company Employee",14,14,1,1,1,5,1,1,3,3,3,1,3,1,5,5,3,5,1,5,5,5,3,5,5
1295,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Homemaker",14,14,3,3,2,3,1,1,NA,3,5,3,1,1,5,5,5,5,3,NA,5,5,1,5,1
1298,"voter","Liberal Democratic Party","LDP","Democratic Party of Japan","DPJ",0,0,"30s","University",">=University","Public Servant",14,14,5,4,1,3,5,2,2,4,1,1,2,5,4,1,1,2,4,2,2,4,2,1,5
1299,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"40s","Senior High School","SHS","Part-Timer",14,14,2,2,1,2,2,2,2,2,4,3,2,2,3,1,3,2,3,2,3,5,4,5,3
1300,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",1,1,"70s/over","Junior College",">SHS & <University","Homemaker",14,14,4,3,1,5,1,4,3,4,5,5,3,5,5,5,2,2,2,2,5,5,1,4,4
1301,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"60s","University",">=University","Self-Employed",14,14,3,4,2,4,2,4,3,4,4,2,2,4,3,3,3,2,3,2,3,4,4,2,4
1303,"voter","Your Party","YP","Your Party","YP",0,0,"50s","University",">=University",NA,14,14,1,3,1,3,2,3,4,2,3,2,1,2,3,2,5,2,4,2,3,5,4,1,1
1304,"voter","Your Party","YP","Liberal Democratic Party","LDP",0,1,"60s","Junior College",">SHS & <University","Homemaker",14,16,3,3,2,2,2,2,2,NA,1,3,3,3,4,3,2,1,3,4,3,5,3,5,4
1305,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"50s","University",">=University","Part-Timer",14,16,2,3,1,3,1,2,3,2,4,3,2,2,4,2,3,2,3,3,4,3,1,4,3
1306,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"20s","University",">=University","Homemaker",14,16,3,3,1,3,2,1,2,2,5,3,4,4,5,4,2,2,3,4,3,2,2,4,2
1308,"voter","Abstained","Abstained","Democratic Party of Japan","DPJ",0,1,"20s","Junior College",">SHS & <University","Company Employee",14,16,3,4,1,3,1,1,3,1,3,3,1,1,5,2,5,2,3,3,1,5,5,3,1
1311,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Vocational School",">SHS & <University","Unemployed",14,16,5,5,1,4,NA,1,4,3,4,3,4,4,4,1,2,1,3,4,5,5,2,5,1
1313,"voter","Liberal Democratic Party","LDP","Democratic Party of Japan","DPJ",0,0,"70s/over","Senior High School","SHS","Self-Employed",14,17,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3
1315,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"70s/over","Others",NA,"Homemaker",14,17,1,2,1,1,1,2,NA,1,4,2,1,1,2,1,2,1,3,1,3,3,5,3,3
